country_name,region_name,refresh_date,week,rank,score,percent_gain,term,category,latitude,longitude
canada,manitoba,10-04-2023,06-10-2019,9,32,250,epl,sports,50.15002545,-96.88332178
canada,nova scotia,10-04-2023,06-10-2019,11,12,160,lakers,sports,45.58327578,-62.63331934
canada,ontario,10-04-2023,06-10-2019,11,15,160,lakers,sports,44.56664532,-80.84998519
canada,newfoundland and labrador,10-04-2023,06-10-2019,7,22,250,lotto max,entertainment,49.17440025,-57.42691878
canada,northwest territories,10-04-2023,06-10-2019,7,16,250,lotto max,entertainment,62.40005292,-110.7333291
canada,manitoba,10-04-2023,06-10-2019,4,38,250,lotto max winning numbers,entertainment,50.15002545,-96.88332178
canada,nova scotia,10-04-2023,06-10-2019,4,19,250,lotto max winning numbers,entertainment,45.58327578,-62.63331934
canada,alberta,10-04-2023,06-10-2019,20,1,50,nba standings,sports,53.01669802,-112.8166386
canada,newfoundland and labrador,10-04-2023,06-10-2019,17,27,110,oilers,sports,49.17440025,-57.42691878
canada,nova scotia,10-04-2023,06-10-2019,17,25,110,oilers,sports,45.58327578,-62.63331934
canada,manitoba,10-04-2023,06-10-2019,12,11,150,oilers game,sports,50.15002545,-96.88332178
canada,new brunswick,10-04-2023,06-10-2019,22,2,40,raptors,sports,45.26704185,-66.07667505
canada,newfoundland and labrador,10-04-2023,06-10-2019,22,3,40,raptors,sports,49.17440025,-57.42691878
canada,nova scotia,10-04-2023,06-10-2019,22,4,40,raptors,sports,45.58327578,-62.63331934
canada,alberta,10-04-2023,06-10-2019,6,17,250,real madrid,sports,53.01669802,-112.8166386
canada,manitoba,10-04-2023,06-10-2019,6,10,250,real madrid,sports,50.15002545,-96.88332178
canada,new brunswick,10-04-2023,06-10-2019,23,9,40,toronto blue jays,sports,45.26704185,-66.07667505
canada,saskatchewan,10-04-2023,06-10-2019,23,3,40,toronto blue jays,sports,50.93331097,-102.7999891
canada,ontario,10-04-2023,06-10-2019,15,22,130,ufc,sports,44.56664532,-80.84998519
canada,new brunswick,10-04-2023,06-10-2019,19,7,50,blue jays,sports,45.26704185,-66.07667505
canada,nova scotia,10-04-2023,06-10-2019,19,4,50,blue jays,sports,45.58327578,-62.63331934
canada,saskatchewan,10-04-2023,06-10-2019,19,3,50,blue jays,sports,50.93331097,-102.7999891
canada,british columbia,10-04-2023,06-10-2019,13,4,140,david suzuki,people,49.09996035,-116.516697
canada,newfoundland and labrador,10-04-2023,06-10-2019,2,21,600,delonte west,people,49.17440025,-57.42691878
canada,ontario,10-04-2023,06-10-2019,18,18,70,edmonton oilers,sports,44.56664532,-80.84998519
canada,saskatchewan,10-04-2023,06-10-2019,18,39,70,edmonton oilers,sports,50.93331097,-102.7999891
canada,manitoba,10-04-2023,06-10-2019,11,14,160,lakers,sports,50.15002545,-96.88332178
canada,saskatchewan,10-04-2023,06-10-2019,11,20,160,lakers,sports,50.93331097,-102.7999891
canada,alberta,10-04-2023,06-10-2019,7,22,250,lotto max,entertainment,53.01669802,-112.8166386
canada,british columbia,10-04-2023,06-10-2019,7,14,250,lotto max,entertainment,49.09996035,-116.516697
canada,saskatchewan,10-04-2023,06-10-2019,7,21,250,lotto max,entertainment,50.93331097,-102.7999891
canada,new brunswick,10-04-2023,06-10-2019,4,12,250,lotto max winning numbers,entertainment,45.26704185,-66.07667505
canada,saskatchewan,10-04-2023,06-10-2019,4,48,250,lotto max winning numbers,entertainment,50.93331097,-102.7999891
canada,british columbia,10-04-2023,06-10-2019,21,38,40,mlb scores,sports,49.09996035,-116.516697
canada,nova scotia,10-04-2023,06-10-2019,21,36,40,mlb scores,sports,45.58327578,-62.63331934
canada,nunavut,10-04-2023,06-10-2019,21,53,40,mlb scores,sports,68.76746684,-81.23608303
canada,ontario,10-04-2023,06-10-2019,17,19,110,oilers,sports,44.56664532,-80.84998519
canada,british columbia,10-04-2023,06-10-2019,12,11,150,oilers game,sports,49.09996035,-116.516697
canada,ontario,10-04-2023,06-10-2019,12,11,150,oilers game,sports,44.56664532,-80.84998519
canada,alberta,10-04-2023,06-10-2019,5,27,250,premier league,sports,53.01669802,-112.8166386
canada,manitoba,10-04-2023,06-10-2019,5,28,250,premier league,sports,50.15002545,-96.88332178
canada,new brunswick,10-04-2023,06-10-2019,5,33,250,premier league,sports,45.26704185,-66.07667505
canada,newfoundland and labrador,10-04-2023,06-10-2019,5,18,250,premier league,sports,49.17440025,-57.42691878
canada,nova scotia,10-04-2023,06-10-2019,5,35,250,premier league,sports,45.58327578,-62.63331934
canada,alberta,10-04-2023,06-10-2019,22,2,40,raptors,sports,53.01669802,-112.8166386
canada,british columbia,10-04-2023,06-10-2019,22,2,40,raptors,sports,49.09996035,-116.516697
canada,ontario,10-04-2023,06-10-2019,6,10,250,real madrid,sports,44.56664532,-80.84998519
canada,british columbia,10-04-2023,06-10-2019,15,26,130,ufc,sports,49.09996035,-116.516697
canada,manitoba,10-04-2023,06-10-2019,15,19,130,ufc,sports,50.15002545,-96.88332178
canada,nova scotia,10-04-2023,06-10-2019,15,21,130,ufc,sports,45.58327578,-62.63331934
canada,ontario,10-04-2023,06-10-2019,16,29,120,whl scores,sports,44.56664532,-80.84998519
canada,ontario,10-04-2023,06-10-2019,19,3,50,blue jays,sports,44.56664532,-80.84998519
canada,manitoba,10-04-2023,06-10-2019,14,16,130,blue jays score,sports,50.15002545,-96.88332178
canada,new brunswick,10-04-2023,06-10-2019,14,8,130,blue jays score,sports,45.26704185,-66.07667505
canada,ontario,10-04-2023,06-10-2019,14,1,130,blue jays score,sports,44.56664532,-80.84998519
canada,new brunswick,10-04-2023,06-10-2019,1,26,800,blue jays vs angels,sports,45.26704185,-66.07667505
canada,saskatchewan,10-04-2023,06-10-2019,2,23,600,delonte west,people,50.93331097,-102.7999891
canada,nova scotia,10-04-2023,06-10-2019,18,36,70,edmonton oilers,sports,45.58327578,-62.63331934
canada,nova scotia,10-04-2023,06-10-2019,9,27,250,epl,sports,45.58327578,-62.63331934
canada,alberta,10-04-2023,06-10-2019,11,20,160,lakers,sports,53.01669802,-112.8166386
canada,manitoba,10-04-2023,06-10-2019,7,19,250,lotto max,entertainment,50.15002545,-96.88332178
canada,prince edward island,10-04-2023,06-10-2019,7,29,250,lotto max,entertainment,46.24928164,-63.13132512
canada,ontario,10-04-2023,06-10-2019,4,14,250,lotto max winning numbers,entertainment,44.56664532,-80.84998519
canada,manitoba,10-04-2023,06-10-2019,21,36,40,mlb scores,sports,50.15002545,-96.88332178
canada,newfoundland and labrador,10-04-2023,06-10-2019,21,31,40,mlb scores,sports,49.17440025,-57.42691878
canada,prince edward island,10-04-2023,06-10-2019,21,43,40,mlb scores,sports,46.24928164,-63.13132512
canada,prince edward island,10-04-2023,06-10-2019,20,51,50,nba standings,sports,46.24928164,-63.13132512
canada,british columbia,10-04-2023,06-10-2019,17,25,110,oilers,sports,49.09996035,-116.516697
canada,northwest territories,10-04-2023,06-10-2019,17,27,110,oilers,sports,62.40005292,-110.7333291
canada,northwest territories,10-04-2023,06-10-2019,5,37,250,premier league,sports,62.40005292,-110.7333291
canada,saskatchewan,10-04-2023,06-10-2019,5,13,250,premier league,sports,50.93331097,-102.7999891
canada,ontario,10-04-2023,06-10-2019,22,4,40,raptors,sports,44.56664532,-80.84998519
canada,saskatchewan,10-04-2023,06-10-2019,22,2,40,raptors,sports,50.93331097,-102.7999891
canada,ontario,10-04-2023,06-10-2019,23,5,40,toronto blue jays,sports,44.56664532,-80.84998519
canada,manitoba,10-04-2023,06-10-2019,3,92,600,ufc tonight,sports,50.15002545,-96.88332178
canada,newfoundland and labrador,10-04-2023,29-09-2019,19,12,50,blue jays,sports,49.17440025,-57.42691878
canada,ontario,10-04-2023,29-09-2019,19,7,50,blue jays,sports,44.56664532,-80.84998519
canada,british columbia,10-04-2023,29-09-2019,14,4,130,blue jays score,sports,49.09996035,-116.516697
canada,alberta,10-04-2023,29-09-2019,2,13,600,delonte west,people,53.01669802,-112.8166386
canada,british columbia,10-04-2023,29-09-2019,2,5,600,delonte west,people,49.09996035,-116.516697
canada,northwest territories,10-04-2023,29-09-2019,11,43,160,lakers,sports,62.40005292,-110.7333291
canada,manitoba,10-04-2023,29-09-2019,7,37,250,lotto max,entertainment,50.15002545,-96.88332178
canada,prince edward island,10-04-2023,29-09-2019,7,37,250,lotto max,entertainment,46.24928164,-63.13132512
canada,manitoba,10-04-2023,29-09-2019,4,13,250,lotto max winning numbers,entertainment,50.15002545,-96.88332178
canada,new brunswick,10-04-2023,29-09-2019,4,12,250,lotto max winning numbers,entertainment,45.26704185,-66.07667505
canada,alberta,10-04-2023,29-09-2019,21,23,40,mlb scores,sports,53.01669802,-112.8166386
canada,manitoba,10-04-2023,29-09-2019,21,17,40,mlb scores,sports,50.15002545,-96.88332178
canada,british columbia,10-04-2023,29-09-2019,20,3,50,nba standings,sports,49.09996035,-116.516697
canada,british columbia,10-04-2023,29-09-2019,17,23,110,oilers,sports,49.09996035,-116.516697
canada,newfoundland and labrador,10-04-2023,29-09-2019,17,17,110,oilers,sports,49.17440025,-57.42691878
canada,saskatchewan,10-04-2023,29-09-2019,17,18,110,oilers,sports,50.93331097,-102.7999891
canada,ontario,10-04-2023,29-09-2019,5,30,250,premier league,sports,44.56664532,-80.84998519
canada,manitoba,10-04-2023,29-09-2019,8,5,250,psg,sports,50.15002545,-96.88332178
canada,manitoba,10-04-2023,29-09-2019,22,2,40,raptors,sports,50.15002545,-96.88332178
canada,nova scotia,10-04-2023,29-09-2019,22,1,40,raptors,sports,45.58327578,-62.63331934
canada,prince edward island,10-04-2023,29-09-2019,22,2,40,raptors,sports,46.24928164,-63.13132512
canada,alberta,10-04-2023,29-09-2019,23,10,40,toronto blue jays,sports,53.01669802,-112.8166386
canada,british columbia,10-04-2023,29-09-2019,23,11,40,toronto blue jays,sports,49.09996035,-116.516697
canada,manitoba,10-04-2023,29-09-2019,23,6,40,toronto blue jays,sports,50.15002545,-96.88332178
canada,newfoundland and labrador,10-04-2023,29-09-2019,15,12,130,ufc,sports,49.17440025,-57.42691878
canada,manitoba,10-04-2023,29-09-2019,16,22,120,whl scores,sports,50.15002545,-96.88332178
canada,saskatchewan,10-04-2023,29-09-2019,16,10,120,whl scores,sports,50.93331097,-102.7999891
canada,new brunswick,10-04-2023,29-09-2019,19,10,50,blue jays,sports,45.26704185,-66.07667505
canada,prince edward island,10-04-2023,29-09-2019,19,10,50,blue jays,sports,46.24928164,-63.13132512
canada,manitoba,10-04-2023,29-09-2019,14,21,130,blue jays score,sports,50.15002545,-96.88332178
canada,alberta,10-04-2023,29-09-2019,13,5,140,david suzuki,people,53.01669802,-112.8166386
canada,nova scotia,10-04-2023,29-09-2019,13,24,140,david suzuki,people,45.58327578,-62.63331934
canada,saskatchewan,10-04-2023,29-09-2019,13,18,140,david suzuki,people,50.93331097,-102.7999891
canada,saskatchewan,10-04-2023,29-09-2019,2,23,600,delonte west,people,50.93331097,-102.7999891
canada,alberta,10-04-2023,29-09-2019,18,19,70,edmonton oilers,sports,53.01669802,-112.8166386
canada,british columbia,10-04-2023,29-09-2019,18,37,70,edmonton oilers,sports,49.09996035,-116.516697
canada,saskatchewan,10-04-2023,29-09-2019,18,34,70,edmonton oilers,sports,50.93331097,-102.7999891
canada,manitoba,10-04-2023,29-09-2019,9,41,250,epl,sports,50.15002545,-96.88332178
canada,manitoba,10-04-2023,29-09-2019,11,9,160,lakers,sports,50.15002545,-96.88332178
canada,saskatchewan,10-04-2023,29-09-2019,11,12,160,lakers,sports,50.93331097,-102.7999891
canada,british columbia,10-04-2023,29-09-2019,7,25,250,lotto max,entertainment,49.09996035,-116.516697
canada,new brunswick,10-04-2023,29-09-2019,21,19,40,mlb scores,sports,45.26704185,-66.07667505
canada,northwest territories,10-04-2023,29-09-2019,21,96,40,mlb scores,sports,62.40005292,-110.7333291
canada,nova scotia,10-04-2023,29-09-2019,17,18,110,oilers,sports,45.58327578,-62.63331934
canada,prince edward island,10-04-2023,29-09-2019,17,36,110,oilers,sports,46.24928164,-63.13132512
canada,alberta,10-04-2023,29-09-2019,12,4,150,oilers game,sports,53.01669802,-112.8166386
canada,saskatchewan,10-04-2023,29-09-2019,12,6,150,oilers game,sports,50.93331097,-102.7999891
canada,ontario,10-04-2023,29-09-2019,8,4,250,psg,sports,44.56664532,-80.84998519
canada,british columbia,10-04-2023,29-09-2019,22,1,40,raptors,sports,49.09996035,-116.516697
canada,saskatchewan,10-04-2023,29-09-2019,6,44,250,real madrid,sports,50.93331097,-102.7999891
canada,alberta,10-04-2023,29-09-2019,15,12,130,ufc,sports,53.01669802,-112.8166386
canada,manitoba,10-04-2023,29-09-2019,15,13,130,ufc,sports,50.15002545,-96.88332178
canada,new brunswick,10-04-2023,29-09-2019,15,17,130,ufc,sports,45.26704185,-66.07667505
canada,ontario,10-04-2023,29-09-2019,15,13,130,ufc,sports,44.56664532,-80.84998519
canada,prince edward island,10-04-2023,29-09-2019,15,26,130,ufc,sports,46.24928164,-63.13132512
canada,saskatchewan,10-04-2023,29-09-2019,15,16,130,ufc,sports,50.93331097,-102.7999891
canada,alberta,10-04-2023,29-09-2019,16,20,120,whl scores,sports,53.01669802,-112.8166386
canada,british columbia,10-04-2023,29-09-2019,16,26,120,whl scores,sports,49.09996035,-116.516697
canada,british columbia,10-04-2023,29-09-2019,19,8,50,blue jays,sports,49.09996035,-116.516697
canada,british columbia,10-04-2023,29-09-2019,13,17,140,david suzuki,people,49.09996035,-116.516697
canada,manitoba,10-04-2023,29-09-2019,13,34,140,david suzuki,people,50.15002545,-96.88332178
canada,ontario,10-04-2023,29-09-2019,2,2,600,delonte west,people,44.56664532,-80.84998519
canada,newfoundland and labrador,10-04-2023,29-09-2019,18,9,70,edmonton oilers,sports,49.17440025,-57.42691878
canada,nova scotia,10-04-2023,29-09-2019,18,29,70,edmonton oilers,sports,45.58327578,-62.63331934
canada,northwest territories,10-04-2023,29-09-2019,18,15,70,edmonton oilers,sports,62.40005292,-110.7333291
canada,ontario,10-04-2023,29-09-2019,18,19,70,edmonton oilers,sports,44.56664532,-80.84998519
canada,british columbia,10-04-2023,29-09-2019,9,37,250,epl,sports,49.09996035,-116.516697
canada,nova scotia,10-04-2023,29-09-2019,11,10,160,lakers,sports,45.58327578,-62.63331934
canada,ontario,10-04-2023,29-09-2019,11,5,160,lakers,sports,44.56664532,-80.84998519
canada,alberta,10-04-2023,29-09-2019,7,33,250,lotto max,entertainment,53.01669802,-112.8166386
canada,new brunswick,10-04-2023,29-09-2019,7,18,250,lotto max,entertainment,45.26704185,-66.07667505
canada,newfoundland and labrador,10-04-2023,29-09-2019,7,30,250,lotto max,entertainment,49.17440025,-57.42691878
canada,nova scotia,10-04-2023,29-09-2019,7,32,250,lotto max,entertainment,45.58327578,-62.63331934
canada,british columbia,10-04-2023,29-09-2019,4,13,250,lotto max winning numbers,entertainment,49.09996035,-116.516697
canada,nova scotia,10-04-2023,29-09-2019,4,28,250,lotto max winning numbers,entertainment,45.58327578,-62.63331934
canada,nunavut,10-04-2023,29-09-2019,4,37,250,lotto max winning numbers,entertainment,68.76746684,-81.23608303
canada,saskatchewan,10-04-2023,29-09-2019,4,42,250,lotto max winning numbers,entertainment,50.93331097,-102.7999891
canada,ontario,10-04-2023,29-09-2019,21,21,40,mlb scores,sports,44.56664532,-80.84998519
canada,saskatchewan,10-04-2023,29-09-2019,21,21,40,mlb scores,sports,50.93331097,-102.7999891
canada,prince edward island,10-04-2023,29-09-2019,20,23,50,nba standings,sports,46.24928164,-63.13132512
canada,alberta,10-04-2023,29-09-2019,17,13,110,oilers,sports,53.01669802,-112.8166386
canada,northwest territories,10-04-2023,29-09-2019,17,22,110,oilers,sports,62.40005292,-110.7333291
canada,nunavut,10-04-2023,29-09-2019,17,22,110,oilers,sports,68.76746684,-81.23608303
canada,british columbia,10-04-2023,29-09-2019,12,10,150,oilers game,sports,49.09996035,-116.516697
canada,ontario,10-04-2023,29-09-2019,12,7,150,oilers game,sports,44.56664532,-80.84998519
canada,newfoundland and labrador,10-04-2023,29-09-2019,5,28,250,premier league,sports,49.17440025,-57.42691878
canada,prince edward island,10-04-2023,29-09-2019,5,25,250,premier league,sports,46.24928164,-63.13132512
canada,british columbia,10-04-2023,29-09-2019,8,4,250,psg,sports,49.09996035,-116.516697
canada,alberta,10-04-2023,29-09-2019,22,1,40,raptors,sports,53.01669802,-112.8166386
canada,newfoundland and labrador,10-04-2023,29-09-2019,22,2,40,raptors,sports,49.17440025,-57.42691878
canada,ontario,10-04-2023,29-09-2019,22,2,40,raptors,sports,44.56664532,-80.84998519
canada,alberta,10-04-2023,29-09-2019,6,33,250,real madrid,sports,53.01669802,-112.8166386
canada,british columbia,10-04-2023,29-09-2019,6,27,250,real madrid,sports,49.09996035,-116.516697
canada,ontario,10-04-2023,29-09-2019,6,26,250,real madrid,sports,44.56664532,-80.84998519
canada,newfoundland and labrador,10-04-2023,29-09-2019,23,23,40,toronto blue jays,sports,49.17440025,-57.42691878
canada,nova scotia,10-04-2023,29-09-2019,15,16,130,ufc,sports,45.58327578,-62.63331934
canada,nova scotia,10-04-2023,29-09-2019,10,40,180,ufc 287,sports,45.58327578,-62.63331934
canada,nunavut,10-04-2023,29-09-2019,10,16,180,ufc 287,sports,68.76746684,-81.23608303
canada,alberta,10-04-2023,29-09-2019,19,7,50,blue jays,sports,53.01669802,-112.8166386
canada,manitoba,10-04-2023,29-09-2019,19,3,50,blue jays,sports,50.15002545,-96.88332178
canada,nova scotia,10-04-2023,29-09-2019,19,9,50,blue jays,sports,45.58327578,-62.63331934
canada,prince edward island,10-04-2023,29-09-2019,14,37,130,blue jays score,sports,46.24928164,-63.13132512
canada,ontario,10-04-2023,29-09-2019,13,30,140,david suzuki,people,44.56664532,-80.84998519
canada,manitoba,10-04-2023,29-09-2019,18,11,70,edmonton oilers,sports,50.15002545,-96.88332178
canada,new brunswick,10-04-2023,29-09-2019,18,32,70,edmonton oilers,sports,45.26704185,-66.07667505
canada,alberta,10-04-2023,29-09-2019,9,62,250,epl,sports,53.01669802,-112.8166386
canada,new brunswick,10-04-2023,29-09-2019,9,26,250,epl,sports,45.26704185,-66.07667505
canada,ontario,10-04-2023,29-09-2019,9,38,250,epl,sports,44.56664532,-80.84998519
canada,saskatchewan,10-04-2023,29-09-2019,9,19,250,epl,sports,50.93331097,-102.7999891
canada,british columbia,10-04-2023,29-09-2019,11,8,160,lakers,sports,49.09996035,-116.516697
canada,newfoundland and labrador,10-04-2023,29-09-2019,11,13,160,lakers,sports,49.17440025,-57.42691878
canada,nunavut,10-04-2023,29-09-2019,11,30,160,lakers,sports,68.76746684,-81.23608303
canada,prince edward island,10-04-2023,29-09-2019,11,32,160,lakers,sports,46.24928164,-63.13132512
canada,ontario,10-04-2023,29-09-2019,7,24,250,lotto max,entertainment,44.56664532,-80.84998519
canada,saskatchewan,10-04-2023,29-09-2019,7,37,250,lotto max,entertainment,50.93331097,-102.7999891
canada,newfoundland and labrador,10-04-2023,29-09-2019,4,25,250,lotto max winning numbers,entertainment,49.17440025,-57.42691878
canada,ontario,10-04-2023,29-09-2019,4,19,250,lotto max winning numbers,entertainment,44.56664532,-80.84998519
canada,british columbia,10-04-2023,29-09-2019,21,28,40,mlb scores,sports,49.09996035,-116.516697
canada,nova scotia,10-04-2023,29-09-2019,21,22,40,mlb scores,sports,45.58327578,-62.63331934
canada,prince edward island,10-04-2023,29-09-2019,21,30,40,mlb scores,sports,46.24928164,-63.13132512
canada,manitoba,10-04-2023,29-09-2019,17,13,110,oilers,sports,50.15002545,-96.88332178
canada,new brunswick,10-04-2023,29-09-2019,17,8,110,oilers,sports,45.26704185,-66.07667505
canada,alberta,10-04-2023,29-09-2019,5,37,250,premier league,sports,53.01669802,-112.8166386
canada,british columbia,10-04-2023,29-09-2019,5,28,250,premier league,sports,49.09996035,-116.516697
canada,nova scotia,10-04-2023,29-09-2019,5,19,250,premier league,sports,45.58327578,-62.63331934
canada,new brunswick,10-04-2023,29-09-2019,22,3,40,raptors,sports,45.26704185,-66.07667505
canada,manitoba,10-04-2023,29-09-2019,6,28,250,real madrid,sports,50.15002545,-96.88332178
canada,new brunswick,10-04-2023,29-09-2019,23,13,40,toronto blue jays,sports,45.26704185,-66.07667505
canada,nova scotia,10-04-2023,29-09-2019,23,10,40,toronto blue jays,sports,45.58327578,-62.63331934
canada,ontario,10-04-2023,29-09-2019,23,8,40,toronto blue jays,sports,44.56664532,-80.84998519
canada,saskatchewan,10-04-2023,29-09-2019,19,7,50,blue jays,sports,50.93331097,-102.7999891
canada,newfoundland and labrador,10-04-2023,29-09-2019,14,11,130,blue jays score,sports,49.17440025,-57.42691878
canada,ontario,10-04-2023,29-09-2019,14,3,130,blue jays score,sports,44.56664532,-80.84998519
canada,saskatchewan,10-04-2023,29-09-2019,14,10,130,blue jays score,sports,50.93331097,-102.7999891
canada,nunavut,10-04-2023,29-09-2019,18,27,70,edmonton oilers,sports,68.76746684,-81.23608303
canada,prince edward island,10-04-2023,29-09-2019,9,20,250,epl,sports,46.24928164,-63.13132512
canada,alberta,10-04-2023,29-09-2019,11,8,160,lakers,sports,53.01669802,-112.8166386
canada,new brunswick,10-04-2023,29-09-2019,11,23,160,lakers,sports,45.26704185,-66.07667505
canada,alberta,10-04-2023,29-09-2019,4,15,250,lotto max winning numbers,entertainment,53.01669802,-112.8166386
canada,newfoundland and labrador,10-04-2023,29-09-2019,21,26,40,mlb scores,sports,49.17440025,-57.42691878
canada,ontario,10-04-2023,29-09-2019,17,13,110,oilers,sports,44.56664532,-80.84998519
canada,manitoba,10-04-2023,29-09-2019,5,33,250,premier league,sports,50.15002545,-96.88332178
canada,new brunswick,10-04-2023,29-09-2019,5,18,250,premier league,sports,45.26704185,-66.07667505
canada,saskatchewan,10-04-2023,29-09-2019,5,23,250,premier league,sports,50.93331097,-102.7999891
canada,alberta,10-04-2023,29-09-2019,8,3,250,psg,sports,53.01669802,-112.8166386
canada,newfoundland and labrador,10-04-2023,29-09-2019,8,30,250,psg,sports,49.17440025,-57.42691878
canada,saskatchewan,10-04-2023,29-09-2019,22,2,40,raptors,sports,50.93331097,-102.7999891
canada,saskatchewan,10-04-2023,29-09-2019,23,10,40,toronto blue jays,sports,50.93331097,-102.7999891
canada,british columbia,10-04-2023,29-09-2019,15,18,130,ufc,sports,49.09996035,-116.516697
canada,northwest territories,10-04-2023,29-09-2019,15,43,130,ufc,sports,62.40005292,-110.7333291
canada,alberta,10-04-2023,29-09-2019,3,12,600,ufc tonight,sports,53.01669802,-112.8166386
canada,ontario,10-04-2023,29-09-2019,3,6,600,ufc tonight,sports,44.56664532,-80.84998519
canada,newfoundland and labrador,10-04-2023,22-09-2019,19,14,50,blue jays,sports,49.17440025,-57.42691878
canada,nova scotia,10-04-2023,22-09-2019,19,15,50,blue jays,sports,45.58327578,-62.63331934
canada,saskatchewan,10-04-2023,22-09-2019,1,24,800,blue jays vs angels,sports,50.93331097,-102.7999891
canada,new brunswick,10-04-2023,22-09-2019,2,38,600,delonte west,people,45.26704185,-66.07667505
canada,british columbia,10-04-2023,22-09-2019,9,38,250,epl,sports,49.09996035,-116.516697
canada,british columbia,10-04-2023,22-09-2019,11,9,160,lakers,sports,49.09996035,-116.516697
canada,ontario,10-04-2023,22-09-2019,11,5,160,lakers,sports,44.56664532,-80.84998519
canada,alberta,10-04-2023,22-09-2019,7,20,250,lotto max,entertainment,53.01669802,-112.8166386
canada,manitoba,10-04-2023,22-09-2019,7,22,250,lotto max,entertainment,50.15002545,-96.88332178
canada,alberta,10-04-2023,22-09-2019,4,6,250,lotto max winning numbers,entertainment,53.01669802,-112.8166386
canada,british columbia,10-04-2023,22-09-2019,4,9,250,lotto max winning numbers,entertainment,49.09996035,-116.516697
canada,saskatchewan,10-04-2023,22-09-2019,4,49,250,lotto max winning numbers,entertainment,50.93331097,-102.7999891
canada,manitoba,10-04-2023,22-09-2019,21,26,40,mlb scores,sports,50.15002545,-96.88332178
canada,newfoundland and labrador,10-04-2023,22-09-2019,21,25,40,mlb scores,sports,49.17440025,-57.42691878
canada,ontario,10-04-2023,22-09-2019,21,20,40,mlb scores,sports,44.56664532,-80.84998519
canada,nunavut,10-04-2023,22-09-2019,20,42,50,nba standings,sports,68.76746684,-81.23608303
canada,ontario,10-04-2023,22-09-2019,17,8,110,oilers,sports,44.56664532,-80.84998519
canada,ontario,10-04-2023,22-09-2019,12,2,150,oilers game,sports,44.56664532,-80.84998519
canada,saskatchewan,10-04-2023,22-09-2019,12,7,150,oilers game,sports,50.93331097,-102.7999891
canada,ontario,10-04-2023,22-09-2019,5,33,250,premier league,sports,44.56664532,-80.84998519
canada,ontario,10-04-2023,22-09-2019,8,6,250,psg,sports,44.56664532,-80.84998519
canada,nova scotia,10-04-2023,22-09-2019,22,2,40,raptors,sports,45.58327578,-62.63331934
canada,nova scotia,10-04-2023,22-09-2019,6,23,250,real madrid,sports,45.58327578,-62.63331934
canada,british columbia,10-04-2023,22-09-2019,23,26,40,toronto blue jays,sports,49.09996035,-116.516697
canada,newfoundland and labrador,10-04-2023,22-09-2019,23,16,40,toronto blue jays,sports,49.17440025,-57.42691878
canada,northwest territories,10-04-2023,22-09-2019,15,23,130,ufc,sports,62.40005292,-110.7333291
canada,ontario,10-04-2023,22-09-2019,15,15,130,ufc,sports,44.56664532,-80.84998519
canada,british columbia,10-04-2023,22-09-2019,19,16,50,blue jays,sports,49.09996035,-116.516697
canada,saskatchewan,10-04-2023,22-09-2019,19,19,50,blue jays,sports,50.93331097,-102.7999891
canada,alberta,10-04-2023,22-09-2019,13,5,140,david suzuki,people,53.01669802,-112.8166386
canada,nova scotia,10-04-2023,22-09-2019,13,62,140,david suzuki,people,45.58327578,-62.63331934
canada,saskatchewan,10-04-2023,22-09-2019,13,23,140,david suzuki,people,50.93331097,-102.7999891
canada,manitoba,10-04-2023,22-09-2019,18,22,70,edmonton oilers,sports,50.15002545,-96.88332178
canada,newfoundland and labrador,10-04-2023,22-09-2019,18,19,70,edmonton oilers,sports,49.17440025,-57.42691878
canada,saskatchewan,10-04-2023,22-09-2019,9,23,250,epl,sports,50.93331097,-102.7999891
canada,new brunswick,10-04-2023,22-09-2019,7,22,250,lotto max,entertainment,45.26704185,-66.07667505
canada,saskatchewan,10-04-2023,22-09-2019,7,22,250,lotto max,entertainment,50.93331097,-102.7999891
canada,ontario,10-04-2023,22-09-2019,4,13,250,lotto max winning numbers,entertainment,44.56664532,-80.84998519
canada,nova scotia,10-04-2023,22-09-2019,21,26,40,mlb scores,sports,45.58327578,-62.63331934
canada,prince edward island,10-04-2023,22-09-2019,21,29,40,mlb scores,sports,46.24928164,-63.13132512
canada,british columbia,10-04-2023,22-09-2019,17,14,110,oilers,sports,49.09996035,-116.516697
canada,nova scotia,10-04-2023,22-09-2019,17,11,110,oilers,sports,45.58327578,-62.63331934
canada,saskatchewan,10-04-2023,22-09-2019,17,13,110,oilers,sports,50.93331097,-102.7999891
canada,new brunswick,10-04-2023,22-09-2019,5,37,250,premier league,sports,45.26704185,-66.07667505
canada,prince edward island,10-04-2023,22-09-2019,22,4,40,raptors,sports,46.24928164,-63.13132512
canada,alberta,10-04-2023,22-09-2019,6,31,250,real madrid,sports,53.01669802,-112.8166386
canada,nova scotia,10-04-2023,22-09-2019,23,15,40,toronto blue jays,sports,45.58327578,-62.63331934
canada,ontario,10-04-2023,22-09-2019,23,20,40,toronto blue jays,sports,44.56664532,-80.84998519
canada,saskatchewan,10-04-2023,22-09-2019,23,28,40,toronto blue jays,sports,50.93331097,-102.7999891
canada,alberta,10-04-2023,22-09-2019,15,13,130,ufc,sports,53.01669802,-112.8166386
canada,newfoundland and labrador,10-04-2023,22-09-2019,15,18,130,ufc,sports,49.17440025,-57.42691878
