country_name,region_name,refresh_date,week,rank,score,percent_gain,term,category,Country,latitude,longitude
canada,british columbia,2023-04-10,2019-08-25,4,7,250,lotto max winning numbers,entertainment,Canada,49.09996035,-116.516697
canada,new brunswick,2023-04-10,2019-08-25,4,16,250,lotto max winning numbers,entertainment,Canada,45.26704185,-66.07667505
canada,newfoundland and labrador,2023-04-10,2019-08-25,4,29,250,lotto max winning numbers,entertainment,Canada,49.17440025,-57.42691878
canada,ontario,2023-04-10,2019-08-25,4,16,250,lotto max winning numbers,entertainment,Canada,44.56664532,-80.84998519
canada,new brunswick,2023-04-10,2019-08-25,21,23,40,mlb scores,sports,Canada,45.26704185,-66.07667505
canada,saskatchewan,2023-04-10,2019-08-25,21,23,40,mlb scores,sports,Canada,50.93331097,-102.7999891
canada,nova scotia,2023-04-10,2019-08-25,17,4,110,oilers,sports,Canada,45.58327578,-62.63331934
canada,nunavut,2023-04-10,2019-08-25,12,48,150,oilers game,sports,Canada,68.76746684,-81.23608303
canada,british columbia,2023-04-10,2019-08-25,5,32,250,premier league,sports,Canada,49.09996035,-116.516697
canada,northwest territories,2023-04-10,2019-08-25,5,27,250,premier league,sports,Canada,62.40005292,-110.7333291
canada,saskatchewan,2023-04-10,2019-08-25,5,24,250,premier league,sports,Canada,50.93331097,-102.7999891
canada,saskatchewan,2023-04-10,2019-08-25,22,1,40,raptors,sports,Canada,50.93331097,-102.7999891
canada,newfoundland and labrador,2023-04-10,2019-08-25,23,34,40,toronto blue jays,sports,Canada,49.17440025,-57.42691878
canada,newfoundland and labrador,2023-04-10,2019-08-25,15,9,130,ufc,sports,Canada,49.17440025,-57.42691878
canada,ontario,2023-04-10,2019-08-25,15,11,130,ufc,sports,Canada,44.56664532,-80.84998519
canada,british columbia,2023-04-10,2019-08-25,3,11,600,ufc tonight,sports,Canada,49.09996035,-116.516697
canada,newfoundland and labrador,2023-04-10,2019-08-25,19,21,50,blue jays,sports,Canada,49.17440025,-57.42691878
canada,ontario,2023-04-10,2019-08-25,19,23,50,blue jays,sports,Canada,44.56664532,-80.84998519
canada,saskatchewan,2023-04-10,2019-08-25,14,9,130,blue jays score,sports,Canada,50.93331097,-102.7999891
canada,british columbia,2023-04-10,2019-08-25,13,4,140,david suzuki,people,Canada,49.09996035,-116.516697
canada,british columbia,2023-04-10,2019-08-25,2,27,600,delonte west,people,Canada,49.09996035,-116.516697
canada,manitoba,2023-04-10,2019-08-25,2,20,600,delonte west,people,Canada,50.15002545,-96.88332178
canada,ontario,2023-04-10,2019-08-25,18,5,70,edmonton oilers,sports,Canada,44.56664532,-80.84998519
canada,nova scotia,2023-04-10,2019-08-25,9,23,250,epl,sports,Canada,45.58327578,-62.63331934
canada,newfoundland and labrador,2023-04-10,2019-08-25,7,23,250,lotto max,entertainment,Canada,49.17440025,-57.42691878
canada,nunavut,2023-04-10,2019-08-25,7,41,250,lotto max,entertainment,Canada,68.76746684,-81.23608303
canada,british columbia,2023-04-10,2019-08-25,21,26,40,mlb scores,sports,Canada,49.09996035,-116.516697
canada,alberta,2023-04-10,2019-08-25,17,4,110,oilers,sports,Canada,53.01669802,-112.8166386
canada,manitoba,2023-04-10,2019-08-25,17,1,110,oilers,sports,Canada,50.15002545,-96.88332178
canada,ontario,2023-04-10,2019-08-25,17,4,110,oilers,sports,Canada,44.56664532,-80.84998519
canada,ontario,2023-04-10,2019-08-25,5,33,250,premier league,sports,Canada,44.56664532,-80.84998519
canada,alberta,2023-04-10,2019-08-25,8,6,250,psg,sports,Canada,53.01669802,-112.8166386
canada,british columbia,2023-04-10,2019-08-25,6,15,250,real madrid,sports,Canada,49.09996035,-116.516697
canada,new brunswick,2023-04-10,2019-08-25,23,34,40,toronto blue jays,sports,Canada,45.26704185,-66.07667505
canada,alberta,2023-04-10,2019-08-25,15,12,130,ufc,sports,Canada,53.01669802,-112.8166386
canada,manitoba,2023-04-10,2019-08-18,19,24,50,blue jays,sports,Canada,50.15002545,-96.88332178
canada,prince edward island,2023-04-10,2019-08-18,2,100,600,delonte west,people,Canada,46.24928164,-63.13132512
canada,alberta,2023-04-10,2019-08-18,18,7,70,edmonton oilers,sports,Canada,53.01669802,-112.8166386
canada,manitoba,2023-04-10,2019-08-18,18,11,70,edmonton oilers,sports,Canada,50.15002545,-96.88332178
canada,british columbia,2023-04-10,2019-08-18,9,44,250,epl,sports,Canada,49.09996035,-116.516697
canada,new brunswick,2023-04-10,2019-08-18,9,30,250,epl,sports,Canada,45.26704185,-66.07667505
canada,british columbia,2023-04-10,2019-08-18,11,9,160,lakers,sports,Canada,49.09996035,-116.516697
canada,manitoba,2023-04-10,2019-08-18,11,14,160,lakers,sports,Canada,50.15002545,-96.88332178
canada,british columbia,2023-04-10,2019-08-18,7,17,250,lotto max,entertainment,Canada,49.09996035,-116.516697
canada,manitoba,2023-04-10,2019-08-18,7,14,250,lotto max,entertainment,Canada,50.15002545,-96.88332178
canada,manitoba,2023-04-10,2019-08-18,4,18,250,lotto max winning numbers,entertainment,Canada,50.15002545,-96.88332178
canada,nunavut,2023-04-10,2019-08-18,4,25,250,lotto max winning numbers,entertainment,Canada,68.76746684,-81.23608303
canada,ontario,2023-04-10,2019-08-18,4,13,250,lotto max winning numbers,entertainment,Canada,44.56664532,-80.84998519
canada,northwest territories,2023-04-10,2019-08-18,21,53,40,mlb scores,sports,Canada,62.40005292,-110.7333291
canada,newfoundland and labrador,2023-04-10,2019-08-18,12,53,150,oilers game,sports,Canada,49.17440025,-57.42691878
canada,british columbia,2023-04-10,2019-08-18,5,34,250,premier league,sports,Canada,49.09996035,-116.516697
canada,manitoba,2023-04-10,2019-08-18,5,34,250,premier league,sports,Canada,50.15002545,-96.88332178
canada,newfoundland and labrador,2023-04-10,2019-08-18,5,44,250,premier league,sports,Canada,49.17440025,-57.42691878
canada,new brunswick,2023-04-10,2019-08-18,22,1,40,raptors,sports,Canada,45.26704185,-66.07667505
canada,nova scotia,2023-04-10,2019-08-18,22,1,40,raptors,sports,Canada,45.58327578,-62.63331934
canada,northwest territories,2023-04-10,2019-08-18,22,11,40,raptors,sports,Canada,62.40005292,-110.7333291
canada,saskatchewan,2023-04-10,2019-08-18,6,24,250,real madrid,sports,Canada,50.93331097,-102.7999891
canada,manitoba,2023-04-10,2019-08-18,23,28,40,toronto blue jays,sports,Canada,50.15002545,-96.88332178
canada,british columbia,2023-04-10,2019-08-18,15,33,130,ufc,sports,Canada,49.09996035,-116.516697
canada,british columbia,2023-04-10,2019-08-18,10,18,180,ufc 287,sports,Canada,49.09996035,-116.516697
canada,manitoba,2023-04-10,2019-08-18,3,52,600,ufc tonight,sports,Canada,50.15002545,-96.88332178
canada,new brunswick,2023-04-10,2019-08-18,3,55,600,ufc tonight,sports,Canada,45.26704185,-66.07667505
canada,ontario,2023-04-10,2019-08-18,3,16,600,ufc tonight,sports,Canada,44.56664532,-80.84998519
canada,alberta,2023-04-10,2019-08-18,19,23,50,blue jays,sports,Canada,53.01669802,-112.8166386
canada,saskatchewan,2023-04-10,2019-08-18,19,32,50,blue jays,sports,Canada,50.93331097,-102.7999891
canada,manitoba,2023-04-10,2019-08-18,14,16,130,blue jays score,sports,Canada,50.15002545,-96.88332178
canada,saskatchewan,2023-04-10,2019-08-18,14,14,130,blue jays score,sports,Canada,50.93331097,-102.7999891
canada,british columbia,2023-04-10,2019-08-18,13,16,140,david suzuki,people,Canada,49.09996035,-116.516697
canada,saskatchewan,2023-04-10,2019-08-18,18,12,70,edmonton oilers,sports,Canada,50.93331097,-102.7999891
canada,nova scotia,2023-04-10,2019-08-18,9,54,250,epl,sports,Canada,45.58327578,-62.63331934
canada,ontario,2023-04-10,2019-08-18,11,8,160,lakers,sports,Canada,44.56664532,-80.84998519
canada,newfoundland and labrador,2023-04-10,2019-08-18,4,16,250,lotto max winning numbers,entertainment,Canada,49.17440025,-57.42691878
canada,newfoundland and labrador,2023-04-10,2019-08-18,21,26,40,mlb scores,sports,Canada,49.17440025,-57.42691878
canada,ontario,2023-04-10,2019-08-18,21,24,40,mlb scores,sports,Canada,44.56664532,-80.84998519
canada,prince edward island,2023-04-10,2019-08-18,21,54,40,mlb scores,sports,Canada,46.24928164,-63.13132512
canada,nova scotia,2023-04-10,2019-08-18,20,8,50,nba standings,sports,Canada,45.58327578,-62.63331934
canada,nunavut,2023-04-10,2019-08-18,17,59,110,oilers,sports,Canada,68.76746684,-81.23608303
canada,alberta,2023-04-10,2019-08-18,5,50,250,premier league,sports,Canada,53.01669802,-112.8166386
canada,nova scotia,2023-04-10,2019-08-18,5,36,250,premier league,sports,Canada,45.58327578,-62.63331934
canada,ontario,2023-04-10,2019-08-18,5,40,250,premier league,sports,Canada,44.56664532,-80.84998519
canada,new brunswick,2023-04-10,2019-08-18,6,31,250,real madrid,sports,Canada,45.26704185,-66.07667505
canada,ontario,2023-04-10,2019-08-18,6,22,250,real madrid,sports,Canada,44.56664532,-80.84998519
canada,prince edward island,2023-04-10,2019-08-18,6,28,250,real madrid,sports,Canada,46.24928164,-63.13132512
canada,british columbia,2023-04-10,2019-08-18,23,33,40,toronto blue jays,sports,Canada,49.09996035,-116.516697
canada,newfoundland and labrador,2023-04-10,2019-08-18,23,35,40,toronto blue jays,sports,Canada,49.17440025,-57.42691878
canada,saskatchewan,2023-04-10,2019-08-18,23,40,40,toronto blue jays,sports,Canada,50.93331097,-102.7999891
canada,newfoundland and labrador,2023-04-10,2019-08-18,16,41,120,whl scores,sports,Canada,49.17440025,-57.42691878
canada,british columbia,2023-04-10,2019-08-18,19,25,50,blue jays,sports,Canada,49.09996035,-116.516697
canada,new brunswick,2023-04-10,2019-08-18,19,23,50,blue jays,sports,Canada,45.26704185,-66.07667505
canada,alberta,2023-04-10,2019-08-18,14,3,130,blue jays score,sports,Canada,53.01669802,-112.8166386
canada,alberta,2023-04-10,2019-08-18,13,5,140,david suzuki,people,Canada,53.01669802,-112.8166386
canada,british columbia,2023-04-10,2019-08-18,18,12,70,edmonton oilers,sports,Canada,49.09996035,-116.516697
canada,ontario,2023-04-10,2019-08-18,9,48,250,epl,sports,Canada,44.56664532,-80.84998519
canada,saskatchewan,2023-04-10,2019-08-18,9,42,250,epl,sports,Canada,50.93331097,-102.7999891
canada,nova scotia,2023-04-10,2019-08-18,11,11,160,lakers,sports,Canada,45.58327578,-62.63331934
canada,alberta,2023-04-10,2019-08-18,7,14,250,lotto max,entertainment,Canada,53.01669802,-112.8166386
canada,new brunswick,2023-04-10,2019-08-18,7,9,250,lotto max,entertainment,Canada,45.26704185,-66.07667505
canada,nova scotia,2023-04-10,2019-08-18,7,19,250,lotto max,entertainment,Canada,45.58327578,-62.63331934
canada,ontario,2023-04-10,2019-08-18,7,12,250,lotto max,entertainment,Canada,44.56664532,-80.84998519
canada,british columbia,2023-04-10,2019-08-18,4,9,250,lotto max winning numbers,entertainment,Canada,49.09996035,-116.516697
canada,saskatchewan,2023-04-10,2019-08-18,4,17,250,lotto max winning numbers,entertainment,Canada,50.93331097,-102.7999891
canada,british columbia,2023-04-10,2019-08-18,21,28,40,mlb scores,sports,Canada,49.09996035,-116.516697
canada,new brunswick,2023-04-10,2019-08-18,21,31,40,mlb scores,sports,Canada,45.26704185,-66.07667505
canada,nova scotia,2023-04-10,2019-08-18,21,26,40,mlb scores,sports,Canada,45.58327578,-62.63331934
canada,saskatchewan,2023-04-10,2019-08-18,21,31,40,mlb scores,sports,Canada,50.93331097,-102.7999891
canada,alberta,2023-04-10,2019-08-18,17,4,110,oilers,sports,Canada,53.01669802,-112.8166386
canada,british columbia,2023-04-10,2019-08-18,17,7,110,oilers,sports,Canada,49.09996035,-116.516697
canada,northwest territories,2023-04-10,2019-08-18,17,19,110,oilers,sports,Canada,62.40005292,-110.7333291
canada,saskatchewan,2023-04-10,2019-08-18,17,8,110,oilers,sports,Canada,50.93331097,-102.7999891
canada,alberta,2023-04-10,2019-08-18,8,4,250,psg,sports,Canada,53.01669802,-112.8166386
canada,manitoba,2023-04-10,2019-08-18,8,9,250,psg,sports,Canada,50.15002545,-96.88332178
canada,manitoba,2023-04-10,2019-08-18,22,1,40,raptors,sports,Canada,50.15002545,-96.88332178
canada,saskatchewan,2023-04-10,2019-08-18,22,1,40,raptors,sports,Canada,50.93331097,-102.7999891
canada,british columbia,2023-04-10,2019-08-18,6,20,250,real madrid,sports,Canada,49.09996035,-116.516697
canada,newfoundland and labrador,2023-04-10,2019-08-18,6,16,250,real madrid,sports,Canada,49.17440025,-57.42691878
canada,alberta,2023-04-10,2019-08-18,23,38,40,toronto blue jays,sports,Canada,53.01669802,-112.8166386
canada,new brunswick,2023-04-10,2019-08-18,23,24,40,toronto blue jays,sports,Canada,45.26704185,-66.07667505
canada,nova scotia,2023-04-10,2019-08-18,23,23,40,toronto blue jays,sports,Canada,45.58327578,-62.63331934
canada,ontario,2023-04-10,2019-08-18,23,27,40,toronto blue jays,sports,Canada,44.56664532,-80.84998519
canada,prince edward island,2023-04-10,2019-08-18,23,12,40,toronto blue jays,sports,Canada,46.24928164,-63.13132512
canada,manitoba,2023-04-10,2019-08-18,15,30,130,ufc,sports,Canada,50.15002545,-96.88332178
canada,newfoundland and labrador,2023-04-10,2019-08-18,15,28,130,ufc,sports,Canada,49.17440025,-57.42691878
canada,prince edward island,2023-04-10,2019-08-18,15,33,130,ufc,sports,Canada,46.24928164,-63.13132512
canada,alberta,2023-04-10,2019-08-18,3,34,600,ufc tonight,sports,Canada,53.01669802,-112.8166386
canada,newfoundland and labrador,2023-04-10,2019-08-18,19,27,50,blue jays,sports,Canada,49.17440025,-57.42691878
canada,british columbia,2023-04-10,2019-08-18,14,9,130,blue jays score,sports,Canada,49.09996035,-116.516697
canada,new brunswick,2023-04-10,2019-08-18,14,16,130,blue jays score,sports,Canada,45.26704185,-66.07667505
canada,ontario,2023-04-10,2019-08-18,14,12,130,blue jays score,sports,Canada,44.56664532,-80.84998519
canada,nova scotia,2023-04-10,2019-08-18,13,19,140,david suzuki,people,Canada,45.58327578,-62.63331934
canada,nunavut,2023-04-10,2019-08-18,18,29,70,edmonton oilers,sports,Canada,68.76746684,-81.23608303
canada,prince edward island,2023-04-10,2019-08-18,18,32,70,edmonton oilers,sports,Canada,46.24928164,-63.13132512
canada,alberta,2023-04-10,2019-08-18,9,69,250,epl,sports,Canada,53.01669802,-112.8166386
canada,manitoba,2023-04-10,2019-08-18,9,48,250,epl,sports,Canada,50.15002545,-96.88332178
canada,newfoundland and labrador,2023-04-10,2019-08-18,7,16,250,lotto max,entertainment,Canada,49.17440025,-57.42691878
canada,alberta,2023-04-10,2019-08-18,4,12,250,lotto max winning numbers,entertainment,Canada,53.01669802,-112.8166386
canada,nova scotia,2023-04-10,2019-08-18,4,18,250,lotto max winning numbers,entertainment,Canada,45.58327578,-62.63331934
canada,prince edward island,2023-04-10,2019-08-18,4,29,250,lotto max winning numbers,entertainment,Canada,46.24928164,-63.13132512
canada,alberta,2023-04-10,2019-08-18,21,27,40,mlb scores,sports,Canada,53.01669802,-112.8166386
canada,manitoba,2023-04-10,2019-08-18,21,33,40,mlb scores,sports,Canada,50.15002545,-96.88332178
canada,nova scotia,2023-04-10,2019-08-18,17,7,110,oilers,sports,Canada,45.58327578,-62.63331934
canada,manitoba,2023-04-10,2019-08-18,12,28,150,oilers game,sports,Canada,50.15002545,-96.88332178
canada,saskatchewan,2023-04-10,2019-08-18,5,37,250,premier league,sports,Canada,50.93331097,-102.7999891
canada,british columbia,2023-04-10,2019-08-18,22,1,40,raptors,sports,Canada,49.09996035,-116.516697
canada,alberta,2023-04-10,2019-08-18,15,29,130,ufc,sports,Canada,53.01669802,-112.8166386
canada,nova scotia,2023-04-10,2019-08-18,15,41,130,ufc,sports,Canada,45.58327578,-62.63331934
canada,ontario,2023-04-10,2019-08-18,15,28,130,ufc,sports,Canada,44.56664532,-80.84998519
canada,saskatchewan,2023-04-10,2019-08-18,15,29,130,ufc,sports,Canada,50.93331097,-102.7999891
canada,british columbia,2023-04-10,2019-08-18,3,42,600,ufc tonight,sports,Canada,49.09996035,-116.516697
canada,british columbia,2023-04-10,2019-08-18,16,15,120,whl scores,sports,Canada,49.09996035,-116.516697
canada,nova scotia,2023-04-10,2019-08-18,19,24,50,blue jays,sports,Canada,45.58327578,-62.63331934
canada,northwest territories,2023-04-10,2019-08-18,19,31,50,blue jays,sports,Canada,62.40005292,-110.7333291
canada,ontario,2023-04-10,2019-08-18,19,21,50,blue jays,sports,Canada,44.56664532,-80.84998519
canada,prince edward island,2023-04-10,2019-08-18,19,16,50,blue jays,sports,Canada,46.24928164,-63.13132512
canada,nova scotia,2023-04-10,2019-08-18,14,18,130,blue jays score,sports,Canada,45.58327578,-62.63331934
canada,ontario,2023-04-10,2019-08-18,13,8,140,david suzuki,people,Canada,44.56664532,-80.84998519
canada,ontario,2023-04-10,2019-08-18,18,5,70,edmonton oilers,sports,Canada,44.56664532,-80.84998519
canada,alberta,2023-04-10,2019-08-18,11,12,160,lakers,sports,Canada,53.01669802,-112.8166386
canada,saskatchewan,2023-04-10,2019-08-18,11,7,160,lakers,sports,Canada,50.93331097,-102.7999891
canada,prince edward island,2023-04-10,2019-08-18,7,16,250,lotto max,entertainment,Canada,46.24928164,-63.13132512
canada,saskatchewan,2023-04-10,2019-08-18,7,12,250,lotto max,entertainment,Canada,50.93331097,-102.7999891
canada,new brunswick,2023-04-10,2019-08-18,4,15,250,lotto max winning numbers,entertainment,Canada,45.26704185,-66.07667505
canada,new brunswick,2023-04-10,2019-08-18,17,12,110,oilers,sports,Canada,45.26704185,-66.07667505
canada,ontario,2023-04-10,2019-08-18,17,4,110,oilers,sports,Canada,44.56664532,-80.84998519
canada,ontario,2023-04-10,2019-08-18,12,3,150,oilers game,sports,Canada,44.56664532,-80.84998519
canada,prince edward island,2023-04-10,2019-08-18,12,37,150,oilers game,sports,Canada,46.24928164,-63.13132512
canada,new brunswick,2023-04-10,2019-08-18,5,32,250,premier league,sports,Canada,45.26704185,-66.07667505
canada,prince edward island,2023-04-10,2019-08-18,5,33,250,premier league,sports,Canada,46.24928164,-63.13132512
canada,british columbia,2023-04-10,2019-08-18,8,2,250,psg,sports,Canada,49.09996035,-116.516697
canada,ontario,2023-04-10,2019-08-18,8,3,250,psg,sports,Canada,44.56664532,-80.84998519
canada,saskatchewan,2023-04-10,2019-08-18,8,9,250,psg,sports,Canada,50.93331097,-102.7999891
canada,alberta,2023-04-10,2019-08-18,22,1,40,raptors,sports,Canada,53.01669802,-112.8166386
canada,newfoundland and labrador,2023-04-10,2019-08-18,22,1,40,raptors,sports,Canada,49.17440025,-57.42691878
canada,ontario,2023-04-10,2019-08-18,22,2,40,raptors,sports,Canada,44.56664532,-80.84998519
canada,alberta,2023-04-10,2019-08-18,6,14,250,real madrid,sports,Canada,53.01669802,-112.8166386
canada,northwest territories,2023-04-10,2019-08-18,6,32,250,real madrid,sports,Canada,62.40005292,-110.7333291
canada,nunavut,2023-04-10,2019-08-18,23,100,40,toronto blue jays,sports,Canada,68.76746684,-81.23608303
canada,new brunswick,2023-04-10,2019-08-18,15,33,130,ufc,sports,Canada,45.26704185,-66.07667505
canada,prince edward island,2023-04-10,2019-08-18,10,29,180,ufc 287,sports,Canada,46.24928164,-63.13132512
canada,newfoundland and labrador,2023-04-10,2019-08-18,3,55,600,ufc tonight,sports,Canada,49.17440025,-57.42691878
canada,saskatchewan,2023-04-10,2019-08-18,3,27,600,ufc tonight,sports,Canada,50.93331097,-102.7999891
canada,alberta,2023-04-10,2019-08-11,19,25,50,blue jays,sports,Canada,53.01669802,-112.8166386
canada,manitoba,2023-04-10,2019-08-11,19,27,50,blue jays,sports,Canada,50.15002545,-96.88332178
canada,northwest territories,2023-04-10,2019-08-11,19,21,50,blue jays,sports,Canada,62.40005292,-110.7333291
canada,ontario,2023-04-10,2019-08-11,19,30,50,blue jays,sports,Canada,44.56664532,-80.84998519
canada,prince edward island,2023-04-10,2019-08-11,14,27,130,blue jays score,sports,Canada,46.24928164,-63.13132512
canada,nova scotia,2023-04-10,2019-08-11,1,38,800,blue jays vs angels,sports,Canada,45.58327578,-62.63331934
canada,ontario,2023-04-10,2019-08-11,13,17,140,david suzuki,people,Canada,44.56664532,-80.84998519
canada,alberta,2023-04-10,2019-08-11,9,56,250,epl,sports,Canada,53.01669802,-112.8166386
canada,nova scotia,2023-04-10,2019-08-11,9,30,250,epl,sports,Canada,45.58327578,-62.63331934
canada,ontario,2023-04-10,2019-08-11,9,43,250,epl,sports,Canada,44.56664532,-80.84998519
canada,alberta,2023-04-10,2019-08-11,11,10,160,lakers,sports,Canada,53.01669802,-112.8166386
canada,alberta,2023-04-10,2019-08-11,7,13,250,lotto max,entertainment,Canada,53.01669802,-112.8166386
canada,british columbia,2023-04-10,2019-08-11,7,11,250,lotto max,entertainment,Canada,49.09996035,-116.516697
canada,prince edward island,2023-04-10,2019-08-11,7,14,250,lotto max,entertainment,Canada,46.24928164,-63.13132512
canada,saskatchewan,2023-04-10,2019-08-11,4,13,250,lotto max winning numbers,entertainment,Canada,50.93331097,-102.7999891
canada,alberta,2023-04-10,2019-08-11,21,28,40,mlb scores,sports,Canada,53.01669802,-112.8166386
canada,saskatchewan,2023-04-10,2019-08-11,21,17,40,mlb scores,sports,Canada,50.93331097,-102.7999891
canada,ontario,2023-04-10,2019-08-11,17,5,110,oilers,sports,Canada,44.56664532,-80.84998519
canada,ontario,2023-04-10,2019-08-11,12,4,150,oilers game,sports,Canada,44.56664532,-80.84998519
canada,british columbia,2023-04-10,2019-08-11,5,42,250,premier league,sports,Canada,49.09996035,-116.516697
canada,nova scotia,2023-04-10,2019-08-11,5,72,250,premier league,sports,Canada,45.58327578,-62.63331934
canada,ontario,2023-04-10,2019-08-11,5,38,250,premier league,sports,Canada,44.56664532,-80.84998519
canada,manitoba,2023-04-10,2019-08-11,22,2,40,raptors,sports,Canada,50.15002545,-96.88332178
canada,prince edward island,2023-04-10,2019-08-11,22,2,40,raptors,sports,Canada,46.24928164,-63.13132512
canada,saskatchewan,2023-04-10,2019-08-11,22,2,40,raptors,sports,Canada,50.93331097,-102.7999891
canada,alberta,2023-04-10,2019-08-11,6,31,250,real madrid,sports,Canada,53.01669802,-112.8166386
canada,manitoba,2023-04-10,2019-08-11,6,46,250,real madrid,sports,Canada,50.15002545,-96.88332178
canada,new brunswick,2023-04-10,2019-08-11,6,27,250,real madrid,sports,Canada,45.26704185,-66.07667505
canada,alberta,2023-04-10,2019-08-11,23,39,40,toronto blue jays,sports,Canada,53.01669802,-112.8166386
canada,prince edward island,2023-04-10,2019-08-11,23,14,40,toronto blue jays,sports,Canada,46.24928164,-63.13132512
canada,alberta,2023-04-10,2019-08-11,15,19,130,ufc,sports,Canada,53.01669802,-112.8166386
canada,british columbia,2023-04-10,2019-08-11,15,26,130,ufc,sports,Canada,49.09996035,-116.516697
canada,manitoba,2023-04-10,2019-08-11,10,20,180,ufc 287,sports,Canada,50.15002545,-96.88332178
canada,prince edward island,2023-04-10,2019-08-11,10,80,180,ufc 287,sports,Canada,46.24928164,-63.13132512
canada,saskatchewan,2023-04-10,2019-08-11,19,35,50,blue jays,sports,Canada,50.93331097,-102.7999891
canada,newfoundland and labrador,2023-04-10,2019-08-11,2,46,600,delonte west,people,Canada,49.17440025,-57.42691878
canada,new brunswick,2023-04-10,2019-08-11,9,29,250,epl,sports,Canada,45.26704185,-66.07667505
canada,british columbia,2023-04-10,2019-08-11,11,5,160,lakers,sports,Canada,49.09996035,-116.516697
canada,saskatchewan,2023-04-10,2019-08-11,11,10,160,lakers,sports,Canada,50.93331097,-102.7999891
canada,manitoba,2023-04-10,2019-08-11,7,20,250,lotto max,entertainment,Canada,50.15002545,-96.88332178
canada,newfoundland and labrador,2023-04-10,2019-08-11,7,18,250,lotto max,entertainment,Canada,49.17440025,-57.42691878
canada,northwest territories,2023-04-10,2019-08-11,7,22,250,lotto max,entertainment,Canada,62.40005292,-110.7333291
canada,ontario,2023-04-10,2019-08-11,7,11,250,lotto max,entertainment,Canada,44.56664532,-80.84998519
canada,new brunswick,2023-04-10,2019-08-11,21,28,40,mlb scores,sports,Canada,45.26704185,-66.07667505
canada,newfoundland and labrador,2023-04-10,2019-08-11,21,41,40,mlb scores,sports,Canada,49.17440025,-57.42691878
canada,ontario,2023-04-10,2019-08-11,20,1,50,nba standings,sports,Canada,44.56664532,-80.84998519
canada,alberta,2023-04-10,2019-08-11,17,3,110,oilers,sports,Canada,53.01669802,-112.8166386
canada,manitoba,2023-04-10,2019-08-11,17,8,110,oilers,sports,Canada,50.15002545,-96.88332178
canada,nova scotia,2023-04-10,2019-08-11,17,8,110,oilers,sports,Canada,45.58327578,-62.63331934
canada,saskatchewan,2023-04-10,2019-08-11,5,39,250,premier league,sports,Canada,50.93331097,-102.7999891
canada,nova scotia,2023-04-10,2019-08-11,8,17,250,psg,sports,Canada,45.58327578,-62.63331934
canada,manitoba,2023-04-10,2019-08-11,23,30,40,toronto blue jays,sports,Canada,50.15002545,-96.88332178
canada,new brunswick,2023-04-10,2019-08-11,23,32,40,toronto blue jays,sports,Canada,45.26704185,-66.07667505
canada,newfoundland and labrador,2023-04-10,2019-08-11,23,36,40,toronto blue jays,sports,Canada,49.17440025,-57.42691878
canada,ontario,2023-04-10,2019-08-11,23,39,40,toronto blue jays,sports,Canada,44.56664532,-80.84998519
canada,manitoba,2023-04-10,2019-08-11,15,19,130,ufc,sports,Canada,50.15002545,-96.88332178
canada,british columbia,2023-04-10,2019-08-11,3,9,600,ufc tonight,sports,Canada,49.09996035,-116.516697
canada,ontario,2023-04-10,2019-08-11,3,10,600,ufc tonight,sports,Canada,44.56664532,-80.84998519
canada,new brunswick,2023-04-10,2019-08-11,19,26,50,blue jays,sports,Canada,45.26704185,-66.07667505
canada,nova scotia,2023-04-10,2019-08-11,19,33,50,blue jays,sports,Canada,45.58327578,-62.63331934
canada,manitoba,2023-04-10,2019-08-11,14,32,130,blue jays score,sports,Canada,50.15002545,-96.88332178
canada,ontario,2023-04-10,2019-08-11,1,11,800,blue jays vs angels,sports,Canada,44.56664532,-80.84998519
canada,british columbia,2023-04-10,2019-08-11,13,8,140,david suzuki,people,Canada,49.09996035,-116.516697
canada,british columbia,2023-04-10,2019-08-11,18,13,70,edmonton oilers,sports,Canada,49.09996035,-116.516697
canada,manitoba,2023-04-10,2019-08-11,18,10,70,edmonton oilers,sports,Canada,50.15002545,-96.88332178
canada,nova scotia,2023-04-10,2019-08-11,18,6,70,edmonton oilers,sports,Canada,45.58327578,-62.63331934
canada,ontario,2023-04-10,2019-08-11,18,7,70,edmonton oilers,sports,Canada,44.56664532,-80.84998519
canada,nova scotia,2023-04-10,2019-08-11,11,8,160,lakers,sports,Canada,45.58327578,-62.63331934
canada,ontario,2023-04-10,2019-08-11,11,5,160,lakers,sports,Canada,44.56664532,-80.84998519
canada,saskatchewan,2023-04-10,2019-08-11,7,17,250,lotto max,entertainment,Canada,50.93331097,-102.7999891
canada,british columbia,2023-04-10,2019-08-11,4,10,250,lotto max winning numbers,entertainment,Canada,49.09996035,-116.516697
canada,new brunswick,2023-04-10,2019-08-11,4,16,250,lotto max winning numbers,entertainment,Canada,45.26704185,-66.07667505
canada,newfoundland and labrador,2023-04-10,2019-08-11,4,12,250,lotto max winning numbers,entertainment,Canada,49.17440025,-57.42691878
canada,nova scotia,2023-04-10,2019-08-11,4,17,250,lotto max winning numbers,entertainment,Canada,45.58327578,-62.63331934
canada,northwest territories,2023-04-10,2019-08-11,4,48,250,lotto max winning numbers,entertainment,Canada,62.40005292,-110.7333291
canada,prince edward island,2023-04-10,2019-08-11,4,34,250,lotto max winning numbers,entertainment,Canada,46.24928164,-63.13132512
